1.000000000000000000e+00,9.567912101745605469e+00,8.983757019042968750e+00,-1.614275693893432617e+00,-1.515552997589111328e+00,-1.292945027351379395e+00,-1.239842176437377930e+00,-1.410190343856811523e+00,-1.539678931236267090e+00,-1.751280546188354492e+00,-1.427036285400390625e+00,-1.523436069488525391e+00,-1.306393742561340332e+00,-1.649445056915283203e+00,-1.545946240425109863e+00,-1.217373013496398926e+00
1.000000000000000000e+00,9.332728385925292969e+00,9.508845329284667969e+00,-1.493883371353149414e+00,-1.434957265853881836e+00,-1.474265217781066895e+00,-1.068851947784423828e+00,-1.702055692672729492e+00,-1.235801458358764648e+00,-1.455945491790771484e+00,-1.312501668930053711e+00,-1.210902094841003418e+00,-1.556283593177795410e+00,-1.557100534439086914e+00,-1.275655746459960938e+00,-1.346290946006774902e+00
1.000000000000000000e+00,7.723717212677001953e+00,8.779751777648925781e+00,-1.022048711776733398e+00,-1.386950016021728516e+00,-1.846986532211303711e+00,-1.238005161285400391e+00,-9.925734400749206543e-01,-1.239446401596069336e+00,-1.962999105453491211e+00,-1.081250309944152832e+00,-1.419309854507446289e+00,-1.293156504631042480e+00,-1.420692801475524902e+00,-1.542715311050415039e+00,-8.634365797042846680e-01
1.000000000000000000e+00,8.692444801330566406e+00,8.559510231018066406e+00,-8.485091924667358398e-01,-1.185814619064331055e+00,-1.812848210334777832e+00,-1.192002058029174805e+00,-1.159333229064941406e+00,-1.070739030838012695e+00,-1.283000588417053223e+00,-1.469035744667053223e+00,-1.092522621154785156e+00,-1.012108564376831055e+00,-1.208591222763061523e+00,-1.762556672096252441e+00,-1.249379038810729980e+00
1.000000000000000000e+00,9.478380203247070312e+00,9.834466934204101562e+00,-1.095734596252441406e+00,-1.575469493865966797e+00,-1.943826913833618164e+00,-1.558623790740966797e+00,-1.307994365692138672e+00,-1.415209412574768066e+00,-1.851810097694396973e+00,-1.263086557388305664e+00,-1.156185388565063477e+00,-1.284734725952148438e+00,-1.263344764709472656e+00,-1.848181366920471191e+00,-1.397652745246887207e+00
1.000000000000000000e+00,9.215822219848632812e+00,9.726072311401367188e+00,-1.047699451446533203e+00,-1.540585994720458984e+00,-1.792941570281982422e+00,-1.527092456817626953e+00,-1.628487110137939453e+00,-1.369060754776000977e+00,-1.582120537757873535e+00,-1.313127875328063965e+00,-1.870025873184204102e+00,-8.690537810325622559e-01,-1.371492743492126465e+00,-1.939269781112670898e+00,-1.373097300529479980e+00
1.000000000000000000e+00,1.093387794494628906e+01,1.178801345825195312e+01,-1.517723441123962402e+00,-1.210668206214904785e+00,-1.995503544807434082e+00,-2.623885869979858398e+00,-1.487288475036621094e+00,-1.892445802688598633e+00,-1.277237057685852051e+00,-1.593808770179748535e+00,-1.242462277412414551e+00,-1.469566941261291504e+00,-2.048557519912719727e+00,-1.603219270706176758e+00,-1.679335474967956543e+00
1.000000000000000000e+00,9.682291030883789062e+00,8.143490791320800781e+00,-1.545160651206970215e+00,-1.401539564132690430e+00,-1.358354330062866211e+00,-1.480816960334777832e+00,-1.147634267807006836e+00,-1.512297153472900391e+00,-1.871796846389770508e+00,-1.389290332794189453e+00,-1.291306257247924805e+00,-1.650548696517944336e+00,-1.441409826278686523e+00,-1.504534840583801270e+00,-1.006161332130432129e+00
1.000000000000000000e+00,9.991620063781738281e+00,9.077751159667968750e+00,-1.821681022644042969e+00,-1.653784632682800293e+00,-1.342635631561279297e+00,-1.572748541831970215e+00,-1.538624644279479980e+00,-1.427110791206359863e+00,-1.573134422302246094e+00,-1.517526984214782715e+00,-7.992349267005920410e-01,-1.442343235015869141e+00,-1.416688799858093262e+00,-1.516753077507019043e+00,-1.497763991355895996e+00
1.000000000000000000e+00,9.567722320556640625e+00,7.382966041564941406e+00,-1.046765327453613281e+00,-1.545339226722717285e+00,-1.327795028686523438e+00,-1.215833783149719238e+00,-9.561088085174560547e-01,-1.172350168228149414e+00,-1.545625925064086914e+00,-1.196876168251037598e+00,-1.354231357574462891e+00,-1.536786079406738281e+00,-1.133443951606750488e+00,-1.365221738815307617e+00,-9.883134961128234863e-01
1.000000000000000000e+00,8.591676712036132812e+00,8.469814300537109375e+00,-1.155141592025756836e+00,-1.618421316146850586e+00,-1.547806382179260254e+00,-1.333798408508300781e+00,-1.124673962593078613e+00,-1.257721304893493652e+00,-1.433156251907348633e+00,-1.249367833137512207e+00,-1.209734439849853516e+00,-1.234560728073120117e+00,-1.537246227264404297e+00,-1.370187878608703613e+00,-9.983665943145751953e-01
1.000000000000000000e+00,9.569641113281250000e+00,8.001560211181640625e+00,-1.372279644012451172e+00,-1.467849135398864746e+00,-1.077561855316162109e+00,-1.458577632904052734e+00,-9.542258381843566895e-01,-1.390432000160217285e+00,-1.549292922019958496e+00,-1.719802737236022949e+00,-1.444190502166748047e+00,-1.116256475448608398e+00,-1.211128592491149902e+00,-1.377046823501586914e+00,-1.047928571701049805e+00
1.000000000000000000e+00,1.042115402221679688e+01,1.019666099548339844e+01,-1.061744093894958496e+00,-2.050527095794677734e+00,-1.327396988868713379e+00,-1.208424687385559082e+00,-1.145432949066162109e+00,-1.232990860939025879e+00,-1.553609371185302734e+00,-2.025189399719238281e+00,-1.730638504028320312e+00,-1.311142325401306152e+00,-1.699234366416931152e+00,-1.337692260742187500e+00,-1.621319055557250977e+00
1.000000000000000000e+00,8.317677497863769531e+00,7.833711624145507812e+00,-1.009250760078430176e+00,-1.248246431350708008e+00,-1.071564674377441406e+00,-1.328155398368835449e+00,-1.074701309204101562e+00,-1.186447739601135254e+00,-1.132365345954895020e+00,-1.343681573867797852e+00,-1.195711851119995117e+00,-1.145678043365478516e+00,-1.391972541809082031e+00,-1.150960206985473633e+00,-1.101001739501953125e+00
1.000000000000000000e+00,1.025866508483886719e+01,9.209834098815917969e+00,-1.180980205535888672e+00,-1.258024334907531738e+00,-1.362367153167724609e+00,-1.112344264984130859e+00,-9.855929017066955566e-01,-1.749032855033874512e+00,-1.669082641601562500e+00,-1.511102557182312012e+00,-1.653074264526367188e+00,-1.639457464218139648e+00,-2.029249429702758789e+00,-1.556268930435180664e+00,-1.179296612739562988e+00
1.000000000000000000e+00,9.655303001403808594e+00,8.897989273071289062e+00,-1.125545024871826172e+00,-1.111372232437133789e+00,-1.549781322479248047e+00,-1.346785783767700195e+00,-1.325822710990905762e+00,-1.616838693618774414e+00,-1.536130547523498535e+00,-1.348785758018493652e+00,-1.255920290946960449e+00,-1.655135869979858398e+00,-1.514525294303894043e+00,-1.502855658531188965e+00,-1.194714426994323730e+00
1.000000000000000000e+00,8.036771774291992188e+00,7.202244758605957031e+00,-8.058819174766540527e-01,-1.039327979087829590e+00,-1.116788387298583984e+00,-1.066788434982299805e+00,-9.301406741142272949e-01,-8.074359297752380371e-01,-1.866520047187805176e+00,-1.347250461578369141e+00,-1.241911172866821289e+00,-1.345363259315490723e+00,-1.235492944717407227e+00,-7.655645608901977539e-01,-7.079851031303405762e-01
