1.000000000000000000e+00,7.870821952819824219e+00,8.193793296813964844e+00,-8.768241405487060547e-01,-8.015568852424621582e-01,-1.432182431221008301e+00,-1.327762842178344727e+00,-1.028654694557189941e+00,-1.102017641067504883e+00,-1.080794811248779297e+00,-9.003892540931701660e-01,-1.262654304504394531e+00,-1.253858089447021484e+00,-1.303586483001708984e+00,-1.239992618560791016e+00,-1.175379514694213867e+00
1.000000000000000000e+00,8.246774673461914062e+00,8.172647476196289062e+00,-7.008922100067138672e-01,-8.312446475028991699e-01,-1.555976033210754395e+00,-1.377684354782104492e+00,-1.278863191604614258e+00,-1.529706716537475586e+00,-1.504027962684631348e+00,-9.989356994628906250e-01,-1.436463356018066406e+00,-1.392525434494018555e+00,-1.333767175674438477e+00,-1.285925388336181641e+00,-1.083063602447509766e+00
1.000000000000000000e+00,8.338916778564453125e+00,8.642045021057128906e+00,-1.334627270698547363e+00,-1.110356211662292480e+00,-1.690656185150146484e+00,-1.086218237876892090e+00,-1.201425075531005859e+00,-1.372043609619140625e+00,-9.574606418609619141e-01,-1.011141896247863770e+00,-1.153061747550964355e+00,-1.595086216926574707e+00,-1.758876562118530273e+00,-1.182652950286865234e+00,-1.648838281631469727e+00
1.000000000000000000e+00,1.141681003570556641e+01,1.013033294677734375e+01,-1.600073099136352539e+00,-1.595039129257202148e+00,-1.992132425308227539e+00,-1.404642105102539062e+00,-1.795728921890258789e+00,-1.721776008605957031e+00,-1.500897645950317383e+00,-1.341162085533142090e+00,-1.021684885025024414e+00,-1.555031299591064453e+00,-1.956588745117187500e+00,-1.820202589035034180e+00,-2.406363964080810547e+00
1.000000000000000000e+00,8.226234436035156250e+00,8.939759254455566406e+00,-1.323179721832275391e+00,-1.044834256172180176e+00,-1.210596799850463867e+00,-6.601667404174804688e-01,-1.631284713745117188e+00,-1.443987250328063965e+00,-1.078345417976379395e+00,-9.897889494895935059e-01,-1.357028484344482422e+00,-1.083196520805358887e+00,-1.255428552627563477e+00,-1.206506490707397461e+00,-1.752673506736755371e+00
1.000000000000000000e+00,8.511194229125976562e+00,8.974243164062500000e+00,-1.378349304199218750e+00,-1.105327725410461426e+00,-1.733262538909912109e+00,-1.290431022644042969e+00,-1.163062334060668945e+00,-1.249642848968505859e+00,-1.114647269248962402e+00,-1.226236104965209961e+00,-1.335239171981811523e+00,-1.430071234703063965e+00,-1.340505838394165039e+00,-1.047872543334960938e+00,-1.466066479682922363e+00
1.000000000000000000e+00,9.821234703063964844e+00,9.448896408081054688e+00,-1.173758983612060547e+00,-9.844583272933959961e-01,-1.846859455108642578e+00,-1.453427076339721680e+00,-1.573597788810729980e+00,-1.709968686103820801e+00,-1.198536634445190430e+00,-1.544520616531372070e+00,-1.303091883659362793e+00,-1.512646436691284180e+00,-1.591763377189636230e+00,-1.128853321075439453e+00,-1.462241768836975098e+00
1.000000000000000000e+00,9.362248420715332031e+00,7.069774627685546875e+00,-1.048672676086425781e+00,-1.193527221679687500e+00,-1.201875090599060059e+00,-1.108641147613525391e+00,-1.335643291473388672e+00,-1.602268457412719727e+00,-1.434318304061889648e+00,-1.090231657028198242e+00,-1.203997135162353516e+00,-1.187931776046752930e+00,-1.355777382850646973e+00,-1.169718742370605469e+00,-1.326235175132751465e+00
1.000000000000000000e+00,1.009140682220458984e+01,7.418777942657470703e+00,-1.155853152275085449e+00,-7.231045365333557129e-01,-1.917671561241149902e+00,-1.341044187545776367e+00,-1.291243314743041992e+00,-1.587242603302001953e+00,-1.555857419967651367e+00,-1.000180125236511230e+00,-1.313141703605651855e+00,-1.509405374526977539e+00,-8.733880519866943359e-01,-9.023296236991882324e-01,-1.390277385711669922e+00
1.000000000000000000e+00,9.226491928100585938e+00,9.112486839294433594e+00,-1.542408943176269531e+00,-1.532417774200439453e+00,-1.447153806686401367e+00,-1.500980019569396973e+00,-1.256856322288513184e+00,-1.491765975952148438e+00,-1.102550029754638672e+00,-1.033382177352905273e+00,-1.469861745834350586e+00,-1.148949623107910156e+00,-1.601694822311401367e+00,-1.574571013450622559e+00,-1.419810652732849121e+00
1.000000000000000000e+00,8.449240684509277344e+00,7.871601104736328125e+00,-1.498828053474426270e+00,-1.177937150001525879e+00,-9.775357842445373535e-01,-1.500425338745117188e+00,-1.052897095680236816e+00,-1.282233238220214844e+00,-1.259757518768310547e+00,-1.327551245689392090e+00,-8.676843643188476562e-01,-1.116198301315307617e+00,-1.254856109619140625e+00,-1.168714523315429688e+00,-1.303886651992797852e+00
1.000000000000000000e+00,9.944849014282226562e+00,7.790750503540039062e+00,-1.058352231979370117e+00,-1.375119328498840332e+00,-1.387642264366149902e+00,-8.690750598907470703e-01,-1.009920597076416016e+00,-1.325641393661499023e+00,-1.024700284004211426e+00,-7.310171723365783691e-01,-1.054397702217102051e+00,-1.420376658439636230e+00,-1.423561811447143555e+00,-1.257241606712341309e+00,-1.520969867706298828e+00
1.000000000000000000e+00,1.027876091003417969e+01,7.934076786041259766e+00,-1.678547143936157227e+00,-1.016742110252380371e+00,-1.770816206932067871e+00,-1.293517947196960449e+00,-1.420180559158325195e+00,-2.128986358642578125e+00,-1.183280944824218750e+00,-1.011354923248291016e+00,-1.016875028610229492e+00,-1.028137445449829102e+00,-1.489412784576416016e+00,-6.829899549484252930e-01,-1.288054585456848145e+00
1.000000000000000000e+00,1.034043312072753906e+01,9.270380020141601562e+00,-1.360600829124450684e+00,-1.280136704444885254e+00,-1.842474937438964844e+00,-1.107798695564270020e+00,-1.811985850334167480e+00,-1.878956794738769531e+00,-1.037154793739318848e+00,-1.157380461692810059e+00,-1.459741830825805664e+00,-1.171185970306396484e+00,-1.463461518287658691e+00,-1.259502410888671875e+00,-1.339310765266418457e+00
